coding	meaning	node_id	parent_id	selectable
M6221	M62.21 Ischaemic infarction of muscle (Shoulder region)	80860	80840	Y
M6222	M62.22 Ischaemic infarction of muscle (Upper arm)	80870	80840	Y
M6223	M62.23 Ischaemic infarction of muscle (Forearm)	80880	80840	Y
M6224	M62.24 Ischaemic infarction of muscle (Hand)	80890	80840	Y
M6225	M62.25 Ischaemic infarction of muscle (Pelvic region and thigh)	80900	80840	Y
M6226	M62.26 Ischaemic infarction of muscle (Lower leg)	80910	80840	Y
M6227	M62.27 Ischaemic infarction of muscle (Ankle and foot)	80920	80840	Y
M6228	M62.28 Ischaemic infarction of muscle (Other)	80930	80840	Y
M6229	M62.29 Ischaemic infarction of muscle (Site unspecified)	80940	80840	Y
M623	M62.3 Immobility syndrome (paraplegic)	80950	80610	N
M6230	M62.30 Immobility syndrome (paraplegic) (Multiple sites)	80960	80950	Y
M6231	M62.31 Immobility syndrome (paraplegic) (Shoulder region)	80970	80950	Y
M6232	M62.32 Immobility syndrome (paraplegic) (Upper arm)	80980	80950	Y
M6233	M62.33 Immobility syndrome (paraplegic) (Forearm)	80990	80950	Y
M6234	M62.34 Immobility syndrome (paraplegic) (Hand)	81000	80950	Y
M6235	M62.35 Immobility syndrome (paraplegic) (Pelvic region and thigh)	81010	80950	Y
M6236	M62.36 Immobility syndrome (paraplegic) (Lower leg)	81020	80950	Y
M6237	M62.37 Immobility syndrome (paraplegic) (Ankle and foot)	81030	80950	Y
M6238	M62.38 Immobility syndrome (paraplegic) (Other)	81040	80950	Y
M6239	M62.39 Immobility syndrome (paraplegic) (Site unspecified)	81050	80950	Y
M624	M62.4 Contracture of muscle	81060	80610	N
M6240	M62.40 Contracture of muscle (Multiple sites)	81070	81060	Y
M6241	M62.41 Contracture of muscle (Shoulder region)	81080	81060	Y
M6242	M62.42 Contracture of muscle (Upper arm)	81090	81060	Y
M6243	M62.43 Contracture of muscle (Forearm)	81100	81060	Y
M6244	M62.44 Contracture of muscle (Hand)	81110	81060	Y
M6245	M62.45 Contracture of muscle (Pelvic region and thigh)	81120	81060	Y
M6246	M62.46 Contracture of muscle (Lower leg)	81130	81060	Y
M6247	M62.47 Contracture of muscle (Ankle and foot)	81140	81060	Y
M6248	M62.48 Contracture of muscle (Other)	81150	81060	Y
M6249	M62.49 Contracture of muscle (Site unspecified)	81160	81060	Y
M625	M62.5 Muscle wasting and atrophy, not elsewhere classified	81170	80610	N
M6250	M62.50 Muscle wasting and atrophy, not elsewhere classified (Multiple sites)	81180	81170	Y
M6251	M62.51 Muscle wasting and atrophy, not elsewhere classified (Shoulder region)	81190	81170	Y
M6252	M62.52 Muscle wasting and atrophy, not elsewhere classified (Upper arm)	81200	81170	Y
M6253	M62.53 Muscle wasting and atrophy, not elsewhere classified (Forearm)	81210	81170	Y
M6254	M62.54 Muscle wasting and atrophy, not elsewhere classified (Hand)	81220	81170	Y
M6255	M62.55 Muscle wasting and atrophy, not elsewhere classified (Pelvic region and thigh)	81230	81170	Y
M6256	M62.56 Muscle wasting and atrophy, not elsewhere classified (Lower leg)	81240	81170	Y
M6257	M62.57 Muscle wasting and atrophy, not elsewhere classified (Ankle and foot)	81250	81170	Y
M6258	M62.58 Muscle wasting and atrophy, not elsewhere classified (Other)	81260	81170	Y
M6259	M62.59 Muscle wasting and atrophy, not elsewhere classified (Site unspecified)	81270	81170	Y
M626	M62.6 Muscle strain	81280	80610	N
M6260	M62.60 Muscle strain (Multiple sites)	81290	81280	Y
M6261	M62.61 Muscle strain (Shoulder region)	81300	81280	Y
M6262	M62.62 Muscle strain (Upper arm)	81310	81280	Y
M6263	M62.63 Muscle strain (Forearm)	81320	81280	Y
M6264	M62.64 Muscle strain (Hand)	81330	81280	Y
M6265	M62.65 Muscle strain (Pelvic region and thigh)	81340	81280	Y
M6266	M62.66 Muscle strain (Lower leg)	81350	81280	Y
M6267	M62.67 Muscle strain (Ankle and foot)	81360	81280	Y
M6268	M62.68 Muscle strain (Other)	81370	81280	Y
M6269	M62.69 Muscle strain (Site unspecified)	81380	81280	Y
M628	M62.8 Other specified disorders of muscle	81390	80610	N
M6280	M62.80 Other specified disorders of muscle (Multiple sites)	81400	81390	Y
M6281	M62.81 Other specified disorders of muscle (Shoulder region)	81410	81390	Y
M6282	M62.82 Other specified disorders of muscle (Upper arm)	81420	81390	Y
M6283	M62.83 Other specified disorders of muscle (Forearm)	81430	81390	Y
M6284	M62.84 Other specified disorders of muscle (Hand)	81440	81390	Y
M6285	M62.85 Other specified disorders of muscle (Pelvic region and thigh)	81450	81390	Y
M6286	M62.86 Other specified disorders of muscle (Lower leg)	81460	81390	Y
M6287	M62.87 Other specified disorders of muscle (Ankle and foot)	81470	81390	Y
M6288	M62.88 Other specified disorders of muscle (Other)	81480	81390	Y
M6289	M62.89 Other specified disorders of muscle (Site unspecified)	81490	81390	Y
M629	M62.9 Disorder of muscle, unspecified	81500	80610	N
M6290	M62.90 Disorder of muscle, unspecified (Multiple sites)	81510	81500	Y
M6291	M62.91 Disorder of muscle, unspecified (Shoulder region)	81520	81500	Y
M6292	M62.92 Disorder of muscle, unspecified (Upper arm)	81530	81500	Y
M6293	M62.93 Disorder of muscle, unspecified (Forearm)	81540	81500	Y
M6294	M62.94 Disorder of muscle, unspecified (Hand)	81550	81500	Y
M6295	M62.95 Disorder of muscle, unspecified (Pelvic region and thigh)	81560	81500	Y
M6296	M62.96 Disorder of muscle, unspecified (Lower leg)	81570	81500	Y
M6297	M62.97 Disorder of muscle, unspecified (Ankle and foot)	81580	81500	Y
M6298	M62.98 Disorder of muscle, unspecified (Other)	81590	81500	Y
M6299	M62.99 Disorder of muscle, unspecified (Site unspecified)	81600	81500	Y
M63	M63 Disorders of muscle in diseases classified elsewhere	81610	1580	N
M630	M63.0 Myositis in bacterial diseases classified elsewhere	81620	81610	Y
M631	M63.1 Myositis in protozoal and parasitic infections classified elsewhere	81630	81610	Y
M632	M63.2 Myositis in other infectious diseases classified elsewhere	81640	81610	Y
M633	M63.3 Myositis in sarcoidosis	81650	81610	Y
M638	M63.8 Other disorders of muscle in diseases classified elsewhere	81660	81610	Y
M65	M65 Synovitis and tenosynovitis	81670	1590	N
M650	M65.0 Abscess of tendon sheath	81680	81670	N
M6500	M65.00 Abscess of tendon sheath (Multiple sites)	81690	81680	Y
M6501	M65.01 Abscess of tendon sheath (Shoulder region)	81700	81680	Y
M6502	M65.02 Abscess of tendon sheath (Upper arm)	81710	81680	Y
M6503	M65.03 Abscess of tendon sheath (Forearm)	81720	81680	Y
M6504	M65.04 Abscess of tendon sheath (Hand)	81730	81680	Y
M6505	M65.05 Abscess of tendon sheath (Pelvic region and thigh)	81740	81680	Y
M6506	M65.06 Abscess of tendon sheath (Lower leg)	81750	81680	Y
M6507	M65.07 Abscess of tendon sheath (Ankle and foot)	81760	81680	Y
M6508	M65.08 Abscess of tendon sheath (Other)	81770	81680	Y
M6509	M65.09 Abscess of tendon sheath (Site unspecified)	81780	81680	Y
M651	M65.1 Other infective (teno)synovitis	81790	81670	N
M6510	M65.10 Other infective (teno)synovitis (Multiple sites)	81800	81790	Y
M6511	M65.11 Other infective (teno)synovitis (Shoulder region)	81810	81790	Y
M6512	M65.12 Other infective (teno)synovitis (Upper arm)	81820	81790	Y
M6513	M65.13 Other infective (teno)synovitis (Forearm)	81830	81790	Y
M6514	M65.14 Other infective (teno)synovitis (Hand)	81840	81790	Y
M6515	M65.15 Other infective (teno)synovitis (Pelvic region and thigh)	81850	81790	Y
M6516	M65.16 Other infective (teno)synovitis (Lower leg)	81860	81790	Y
M6517	M65.17 Other infective (teno)synovitis (Ankle and foot)	81870	81790	Y
M6518	M65.18 Other infective (teno)synovitis (Other)	81880	81790	Y
M6519	M65.19 Other infective (teno)synovitis (Site unspecified)	81890	81790	Y
M652	M65.2 Calcific tendinitis	81900	81670	N
M6520	M65.20 Calcific tendinitis (Multiple sites)	81910	81900	Y
M6521	M65.21 Calcific tendinitis (Shoulder region)	81920	81900	Y
M6522	M65.22 Calcific tendinitis (Upper arm)	81930	81900	Y
M6523	M65.23 Calcific tendinitis (Forearm)	81940	81900	Y
M6524	M65.24 Calcific tendinitis (Hand)	81950	81900	Y
M6525	M65.25 Calcific tendinitis (Pelvic region and thigh)	81960	81900	Y
M6526	M65.26 Calcific tendinitis (Lower leg)	81970	81900	Y
M6527	M65.27 Calcific tendinitis (Ankle and foot)	81980	81900	Y
M6528	M65.28 Calcific tendinitis (Other)	81990	81900	Y
M6529	M65.29 Calcific tendinitis (Site unspecified)	82000	81900	Y
M653	M65.3 Trigger finger	82010	81670	N
M6530	M65.30 Trigger finger-Mult sites	82020	82010	Y
M6531	M65.31 Trigger finger-Shldr region	82030	82010	Y
M6532	M65.32 Trigger finger-Upper arm	82040	82010	Y
M6533	M65.33 Trigger finger-Forearm	82050	82010	Y
M6534	M65.34 Trigger finger-Hand	82060	82010	Y
M6535	M65.35 Trigger finger-Pelvic/thigh	82070	82010	Y
M6536	M65.36 Trigger finger-Lower leg	82080	82010	Y
M6537	M65.37 Trigger finger-Ankle/foot	82090	82010	Y
M6538	M65.38 Trigger finger-Other	82100	82010	Y
M6539	M65.39 Trigger finger-Site unspec	82110	82010	Y
M654	M65.4 Radial styloid tenosynovitis [de Quervain]	82120	81670	N
M6540	M65.40 Radial styloid tenosynovitis [de Quervain] (Multiple sites)	82130	82120	Y
M6541	M65.41 Radial styloid tenosynovitis [de Quervain]-Shldr region	82140	82120	Y
M6542	M65.42 Radial styloid tenosynovitis [de Quervain]-Upper arm	82150	82120	Y
M6543	M65.43 Radial styloid tenosynovitis [de Quervain] (Forearm)	82160	82120	Y
M6544	M65.44 Radial styloid tenosynovitis [de Quervain] (Hand)	82170	82120	Y
M6545	M65.45 Radial styloid tenosynovitis [de Quervain]-Pelvic/thigh	82180	82120	Y
M6546	M65.46 Radial styloid tenosynovitis [de Quervain]-Lower leg	82190	82120	Y
M6547	M65.47 Radial styloid tenosynovitis [de Quervain]-Ankle/foot	82200	82120	Y
M6548	M65.48 Radial styloid tenosynovitis [de Quervain]-Other	82210	82120	Y
M6549	M65.49 Radial styloid tenosynovitis [de Quervain]-Site unspec	82220	82120	Y
M658	M65.8 Other synovitis and tenosynovitis	82230	81670	N
M6580	M65.80 Other synovitis and tenosynovitis (Multiple sites)	82240	82230	Y
M6581	M65.81 Other synovitis and tenosynovitis (Shoulder region)	82250	82230	Y
M6582	M65.82 Other synovitis and tenosynovitis (Upper arm)	82260	82230	Y
M6583	M65.83 Other synovitis and tenosynovitis (Forearm)	82270	82230	Y
M6584	M65.84 Other synovitis and tenosynovitis (Hand)	82280	82230	Y
M6585	M65.85 Other synovitis and tenosynovitis (Pelvic region and thigh)	82290	82230	Y
M6586	M65.86 Other synovitis and tenosynovitis (Lower leg)	82300	82230	Y
M6587	M65.87 Other synovitis and tenosynovitis (Ankle and foot)	82310	82230	Y
M6588	M65.88 Other synovitis and tenosynovitis (Other)	82320	82230	Y
M6589	M65.89 Other synovitis and tenosynovitis (Site unspecified)	82330	82230	Y
M659	M65.9 Synovitis and tenosynovitis, unspecified	82340	81670	N
M6590	M65.90 Synovitis and tenosynovitis, unspecified (Multiple sites)	82350	82340	Y
M6591	M65.91 Synovitis and tenosynovitis, unspecified (Shoulder region)	82360	82340	Y
M6592	M65.92 Synovitis and tenosynovitis, unspecified (Upper arm)	82370	82340	Y
M6593	M65.93 Synovitis and tenosynovitis, unspecified (Forearm)	82380	82340	Y
M6594	M65.94 Synovitis and tenosynovitis, unspecified (Hand)	82390	82340	Y
M6595	M65.95 Synovitis and tenosynovitis, unspecified (Pelvic region and thigh)	82400	82340	Y
M6596	M65.96 Synovitis and tenosynovitis, unspecified (Lower leg)	82410	82340	Y
M6597	M65.97 Synovitis and tenosynovitis, unspecified (Ankle and foot)	82420	82340	Y
M6598	M65.98 Synovitis and tenosynovitis, unspecified (Other)	82430	82340	Y
M6599	M65.99 Synovitis and tenosynovitis, unspecified (Site unspecified)	82440	82340	Y
M66	M66 Spontaneous rupture of synovium and tendon	82450	1590	N
M660	M66.0 Rupture of popliteal cyst	82460	82450	N
M6600	M66.00 Rupture of popliteal cyst-Mult sites	82470	82460	Y
M6601	M66.01 Rupture of popliteal cyst-Shldr region	82480	82460	Y
M6602	M66.02 Rupture of popliteal cyst-Upper arm	82490	82460	Y
M6603	M66.03 Rupture of popliteal cyst-Forearm	82500	82460	Y
M6604	M66.04 Rupture of popliteal cyst-Hand	82510	82460	Y
M6605	M66.05 Rupture of popliteal cyst-Pelvic/thigh	82520	82460	Y
M6606	M66.06 Rupture of popliteal cyst-Lower leg	82530	82460	Y
M6607	M66.07 Rupture of popliteal cyst-Ankle/foot	82540	82460	Y
M6608	M66.08 Rupture of popliteal cyst-Other	82550	82460	Y
M6609	M66.09 Rupture of popliteal cyst-Site unspec	82560	82460	Y
M661	M66.1 Rupture of synovium	82570	82450	N
M6610	M66.10 Rupture of synovium (Multiple sites)	82580	82570	Y
M6611	M66.11 Rupture of synovium (Shoulder region)	82590	82570	Y
M6612	M66.12 Rupture of synovium (Upper arm)	82600	82570	Y
M6613	M66.13 Rupture of synovium (Forearm)	82610	82570	Y
M6614	M66.14 Rupture of synovium (Hand)	82620	82570	Y
M6615	M66.15 Rupture of synovium (Pelvic region and thigh)	82630	82570	Y
M6616	M66.16 Rupture of synovium (Lower leg)	82640	82570	Y
M6617	M66.17 Rupture of synovium (Ankle and foot)	82650	82570	Y
M6618	M66.18 Rupture of synovium (Other)	82660	82570	Y
M6619	M66.19 Rupture of synovium (Site unspecified)	82670	82570	Y
M662	M66.2 Spontaneous rupture of extensor tendons	82680	82450	N
M6620	M66.20 Spontaneous rupture of extensor tendons (Multiple sites)	82690	82680	Y
M6621	M66.21 Spontaneous rupture of extensor tendons (Shoulder region)	82700	82680	Y
M6622	M66.22 Spontaneous rupture of extensor tendons (Upper arm)	82710	82680	Y
M6623	M66.23 Spontaneous rupture of extensor tendons (Forearm)	82720	82680	Y
M6624	M66.24 Spontaneous rupture of extensor tendons (Hand)	82730	82680	Y
M6625	M66.25 Spontaneous rupture of extensor tendons (Pelvic region and thigh)	82740	82680	Y
M6626	M66.26 Spontaneous rupture of extensor tendons (Lower leg)	82750	82680	Y
M6627	M66.27 Spontaneous rupture of extensor tendons (Ankle and foot)	82760	82680	Y
M6628	M66.28 Spontaneous rupture of extensor tendons-Other	82770	82680	Y
M6629	M66.29 Spontaneous rupture of extensor tendons (Site unspecified)	82780	82680	Y
M663	M66.3 Spontaneous rupture of flexor tendons	82790	82450	N
M6630	M66.30 Spontaneous rupture of flexor tendons (Multiple sites)	82800	82790	Y
M6631	M66.31 Spontaneous rupture of flexor tendons (Shoulder region)	82810	82790	Y
M6632	M66.32 Spontaneous rupture of flexor tendons (Upper arm)	82820	82790	Y
M6633	M66.33 Spontaneous rupture of flexor tendons (Forearm)	82830	82790	Y
M6634	M66.34 Spontaneous rupture of flexor tendons (Hand)	82840	82790	Y
M6635	M66.35 Spontaneous rupture of flexor tendons (Pelvic region and thigh)	82850	82790	Y
M6636	M66.36 Spontaneous rupture of flexor tendons (Lower leg)	82860	82790	Y
M6637	M66.37 Spontaneous rupture of flexor tendons (Ankle and foot)	82870	82790	Y
M6638	M66.38 Spontaneous rupture of flexor tendons (Other)	82880	82790	Y
M6639	M66.39 Spontaneous rupture of flexor tendons (Site unspecified)	82890	82790	Y
M664	M66.4 Spontaneous rupture of other tendons	82900	82450	N
M6640	M66.40 Spontaneous rupture of other tendons (Multiple sites)	82910	82900	Y
M6641	M66.41 Spontaneous rupture of other tendons (Shoulder region)	82920	82900	Y
M6642	M66.42 Spontaneous rupture of other tendons (Upper arm)	82930	82900	Y
M6643	M66.43 Spontaneous rupture of other tendons (Forearm)	82940	82900	Y
M6644	M66.44 Spontaneous rupture of other tendons (Hand)	82950	82900	Y
M6645	M66.45 Spontaneous rupture of other tendons (Pelvic region and thigh)	82960	82900	Y
M6646	M66.46 Spontaneous rupture of other tendons (Lower leg)	82970	82900	Y
M6647	M66.47 Spontaneous rupture of other tendons (Ankle and foot)	82980	82900	Y
M6648	M66.48 Spontaneous rupture of other tendons (Other)	82990	82900	Y
M6649	M66.49 Spontaneous rupture of other tendons (Site unspecified)	83000	82900	Y
M665	M66.5 Spontaneous rupture of unspecified tendon	83010	82450	N
M6650	M66.50 Spontaneous rupture of unspecified tendon (Multiple sites)	83020	83010	Y
M6651	M66.51 Spontaneous rupture of unspecified tendon (Shoulder region)	83030	83010	Y
M6652	M66.52 Spontaneous rupture of unspecified tendon (Upper arm)	83040	83010	Y
M6653	M66.53 Spontaneous rupture of unspecified tendon (Forearm)	83050	83010	Y
M6654	M66.54 Spontaneous rupture of unspecified tendon (Hand)	83060	83010	Y
M6655	M66.55 Spontaneous rupture of unspecified tendon (Pelvic region and thigh)	83070	83010	Y
M6656	M66.56 Spontaneous rupture of unspecified tendon (Lower leg)	83080	83010	Y
M6657	M66.57 Spontaneous rupture of unspecified tendon (Ankle and foot)	83090	83010	Y
M6658	M66.58 Spontaneous rupture of unspecified tendon (Other)	83100	83010	Y
M6659	M66.59 Spontaneous rupture of unspecified tendon (Site unspecified)	83110	83010	Y
M67	M67 Other disorders of synovium and tendon	83120	1590	N
M670	M67.0 Short Achilles tendon (acquired)	83130	83120	Y
M671	M67.1 Other contracture of tendon (sheath)	83140	83120	Y
M672	M67.2 Synovial hypertrophy, not elsewhere classified	83150	83120	Y
M673	M67.3 Transient synovitis	83160	83120	Y
M674	M67.4 Ganglion	83170	83120	N
M6743	M67.43 Ganglion, wrist	83180	83170	Y
M6745	M67.45 Ganglion, hip	83190	83170	Y
M6747	M67.47 Ganglion, ankle and foot	83200	83170	Y
M6749	M67.49 Ganglion, multiple sites 	83210	83170	Y
M678	M67.8 Other specified disorders of synovium and tendon	83220	83120	Y
M679	M67.9 Disorder of synovium and tendon, unspecified	83230	83120	N
M6796	M67.96 Unspecified disorder of synovium and tendon, lower leg	83240	83230	Y
M68	M68 Disorders of synovium and tendon in diseases classified elsewhere	83250	1590	N
M680	M68.0 Synovitis and tenosynovitis in bacterial diseases classified elsewhere	83260	83250	Y
M688	M68.8 Other disorders of synovium and tendon in diseases classified elsewhere	83270	83250	Y
M70	M70 Soft tissue disorders related to use, overuse and pressure	83280	1600	N
M700	M70.0 Chronic crepitant synovitis of hand and wrist	83290	83280	N
M7000	M70.00 Chronic crepitant synovitis of hand and wrist (Multiple sites)	83300	83290	Y
M7001	M70.01 Chronic crepitant synovitis of hand and wrist-Shldr region	83310	83290	Y
M7002	M70.02 Chronic crepitant synovitis of hand and wrist-Upper arm	83320	83290	Y
M7003	M70.03 Chronic crepitant synovitis of hand and wrist (Forearm)	83330	83290	Y
M7004	M70.04 Chronic crepitant synovitis of hand and wrist (Hand)	83340	83290	Y
M7005	M70.05 Chronic crepitant synovitis of hand and wrist-Pelvic/Thigh	83350	83290	Y
M7006	M70.06 Chronic crepitant synovitis of hand and wrist-Lower Leg	83360	83290	Y
M7007	M70.07 Chronic crepitant synovitis of hand and wrist-Ankle/Foot	83370	83290	Y
M7008	M70.08 Chronic crepitant synovitis of hand and wrist-Other	83380	83290	Y
M7009	M70.09 Chronic crepitant synovitis of hand and wrist-Site unspec	83390	83290	Y
M701	M70.1 Bursitis of hand	83400	83280	N
M7010	M70.10 Bursitis of hand-Mult sites	83410	83400	Y
M7011	M70.11 Bursitis of hand-Shldr region	83420	83400	Y
M7012	M70.12 Bursitis of hand-Upper arm	83430	83400	Y
M7013	M70.13 Bursitis of hand-Forearm	83440	83400	Y
M7014	M70.14 Bursitis of hand-Hand	83450	83400	Y
M7015	M70.15 Bursitis of hand-Pelvic/Thigh	83460	83400	Y
M7016	M70.16 Bursitis of hand-Lower Leg	83470	83400	Y
M7017	M70.17 Bursitis of hand-Ankle/Foot	83480	83400	Y
M7018	M70.18 Bursitis of hand-Other	83490	83400	Y
M7019	M70.19 Bursitis of hand-Site unspec	83500	83400	Y
M702	M70.2 Olecranon bursitis	83510	83280	N
M7020	M70.20 Olecranon bursitis-Mult sites	83520	83510	Y
M7021	M70.21 Olecranon bursitis-Shldr region	83530	83510	Y
M7022	M70.22 Olecranon bursitis-Upper arm	83540	83510	Y
M7023	M70.23 Olecranon bursitis-Forearm	83550	83510	Y
M7024	M70.24 Olecranon bursitis-Hand	83560	83510	Y
M7025	M70.25 Olecranon bursitis-Pelvic/Thigh	83570	83510	Y
M7026	M70.26 Olecranon bursitis-Lower Leg	83580	83510	Y
M7027	M70.27 Olecranon bursitis-Ankle/Foot	83590	83510	Y
M7028	M70.28 Olecranon bursitis-Other	83600	83510	Y
M7029	M70.29 Olecranon bursitis-Site unspec	83610	83510	Y
M703	M70.3 Other bursitis of elbow	83620	83280	N
M7030	M70.30 Other bursitis of elbow-Mult sites	83630	83620	Y
M7031	M70.31 Other bursitis of elbow-Shldr region	83640	83620	Y
M7032	M70.32 Other bursitis of elbow-Upper arm	83650	83620	Y
M7033	M70.33 Other bursitis of elbow-Forearm	83660	83620	Y
M7034	M70.34 Other bursitis of elbow-Hand	83670	83620	Y
M7035	M70.35 Other bursitis of elbow-Pelvic/Thigh	83680	83620	Y
M7036	M70.36 Other bursitis of elbow-Lower Leg	83690	83620	Y
M7037	M70.37 Other bursitis of elbow-Ankle/Foot	83700	83620	Y
M7038	M70.38 Other bursitis of elbow-Other	83710	83620	Y
M7039	M70.39 Other bursitis of elbow-Site unspec	83720	83620	Y
M704	M70.4 Prepatellar bursitis	83730	83280	N
M7040	M70.40 Prepatellar bursitis-Mult sites	83740	83730	Y
M7041	M70.41 Prepatellar bursitis-Shldr region	83750	83730	Y
M7042	M70.42 Prepatellar bursitis-Upper arm	83760	83730	Y
M7043	M70.43 Prepatellar bursitis-Forearm	83770	83730	Y
M7044	M70.44 Prepatellar bursitis-Hand	83780	83730	Y
M7045	M70.45 Prepatellar bursitis-Pelvic/Thigh	83790	83730	Y
M7046	M70.46 Prepatellar bursitis-Lower Leg	83800	83730	Y
M7047	M70.47 Prepatellar bursitis-Ankle/Foot	83810	83730	Y
M7048	M70.48 Prepatellar bursitis-Other	83820	83730	Y
M7049	M70.49 Prepatellar bursitis-Site unspec	83830	83730	Y
M705	M70.5 Other bursitis of knee	83840	83280	N
M7050	M70.50 Other bursitis of knee-Mult sites	83850	83840	Y
M7051	M70.51 Other bursitis of knee-Shldr region	83860	83840	Y
M7052	M70.52 Other bursitis of knee-Upper arm	83870	83840	Y
M7053	M70.53 Other bursitis of knee-Forearm	83880	83840	Y
M7054	M70.54 Other bursitis of knee-Hand	83890	83840	Y
M7055	M70.55 Other bursitis of knee-Pelvic/Thigh	83900	83840	Y
M7056	M70.56 Other bursitis of knee-Lower Leg	83910	83840	Y
M7057	M70.57 Other bursitis of knee-Ankle/Foot	83920	83840	Y
M7058	M70.58 Other bursitis of knee-Other	83930	83840	Y
M7059	M70.59 Other bursitis of knee-Site unspec	83940	83840	Y
M706	M70.6 Trochanteric bursitis	83950	83280	N
M7060	M70.60 Trochanteric bursitis-Mult sites	83960	83950	Y
M7061	M70.61 Trochanteric bursitis-Shldr region	83970	83950	Y
M7062	M70.62 Trochanteric bursitis-Upper arm	83980	83950	Y
M7063	M70.63 Trochanteric bursitis-Forearm	83990	83950	Y
M7064	M70.64 Trochanteric bursitis-Hand	84000	83950	Y
M7065	M70.65 Trochanteric bursitis-Pelvic/Thigh	84010	83950	Y
M7066	M70.66 Trochanteric bursitis-Lower Leg	84020	83950	Y
M7067	M70.67 Trochanteric bursitis-Ankle/Foot	84030	83950	Y
M7068	M70.68 Trochanteric bursitis-Other	84040	83950	Y
M7069	M70.69 Trochanteric bursitis-Site unspec	84050	83950	Y
M707	M70.7 Other bursitis of hip	84060	83280	N
M7070	M70.70 Other bursitis of hip-Mult sites	84070	84060	Y
M7071	M70.71 Other bursitis of hip-Shldr region	84080	84060	Y
M7072	M70.72 Other bursitis of hip-Upper arm	84090	84060	Y
M7073	M70.73 Other bursitis of hip-Forearm	84100	84060	Y
M7074	M70.74 Other bursitis of hip-Hand	84110	84060	Y
M7075	M70.75 Other bursitis of hip-Pelvic/Thigh	84120	84060	Y
M7076	M70.76 Other bursitis of hip-Lower Leg	84130	84060	Y
M7077	M70.77 Other bursitis of hip-Ankle/Foot	84140	84060	Y
M7078	M70.78 Other bursitis of hip-Other	84150	84060	Y
M7079	M70.79 Other bursitis of hip-Site unspec	84160	84060	Y
M708	M70.8 Other soft tissue disorders related to use, overuse and pressure	84170	83280	N
M7080	M70.80 Other soft tissue disorders related to use, overuse and pressure (Multiple sites)	84180	84170	Y
M7081	M70.81 Other soft tissue disorders related to use, overuse and pressure (Shoulder region)	84190	84170	Y
M7082	M70.82 Other soft tissue disorders related to use, overuse and pressure (Upper arm)	84200	84170	Y
M7083	M70.83 Other soft tissue disorders related to use, overuse and pressure (Forearm)	84210	84170	Y
M7084	M70.84 Other soft tissue disorders related to use, overuse and pressure (Hand)	84220	84170	Y
M7085	M70.85 Other soft tissue disorders related to use, overuse and pressure (Pelvic region and thigh)	84230	84170	Y
M7086	M70.86 Other soft tissue disorders related to use, overuse and pressure (Lower leg)	84240	84170	Y
M7087	M70.87 Other soft tissue disorders related to use, overuse and pressure (Ankle and foot)	84250	84170	Y
M7088	M70.88 Other soft tissue disorders related to use, overuse and pressure (Other)	84260	84170	Y
M7089	M70.89 Other soft tissue disorders related to use, overuse and pressure (Site unspecified)	84270	84170	Y
M709	M70.9 Unspecified soft tissue disorder related to use, overuse and pressure	84280	83280	N
M7090	M70.90 Unspecified soft tissue disorder related to use, overuse and pressure (Multiple sites)	84290	84280	Y
M7091	M70.91 Unspecified soft tissue disorder related to use, overuse and pressure (Shoulder region)	84300	84280	Y
M7092	M70.92 Unspecified soft tissue disorder related to use, overuse and pressure (Upper arm)	84310	84280	Y
M7093	M70.93 Unspecified soft tissue disorder related to use, overuse and pressure (Forearm)	84320	84280	Y
M7094	M70.94 Unspecified soft tissue disorder related to use, overuse and pressure (Hand)	84330	84280	Y
M7095	M70.95 Unspecified soft tissue disorder related to use, overuse and pressure (Pelvic region and thigh)	84340	84280	Y
M7096	M70.96 Unspecified soft tissue disorder related to use, overuse and pressure (Lower leg)	84350	84280	Y
M7097	M70.97 Unspecified soft tissue disorder related to use, overuse and pressure (Ankle and foot)	84360	84280	Y
M7098	M70.98 Unspecified soft tissue disorder related to use, overuse and pressure (Other)	84370	84280	Y
M7099	M70.99 Unspecified soft tissue disorder related to use, overuse and pressure (Site unspecified)	84380	84280	Y
M71	M71 Other bursopathies	84390	1600	N
M710	M71.0 Abscess of bursa	84400	84390	N
M7100	M71.00 Abscess of bursa (Multiple sites)	84410	84400	Y
M7101	M71.01 Abscess of bursa (Shoulder region)	84420	84400	Y
M7102	M71.02 Abscess of bursa (Upper arm)	84430	84400	Y
M7103	M71.03 Abscess of bursa (Forearm)	84440	84400	Y
M7104	M71.04 Abscess of bursa (Hand)	84450	84400	Y
M7105	M71.05 Abscess of bursa (Pelvic region and thigh)	84460	84400	Y
M7106	M71.06 Abscess of bursa (Lower leg)	84470	84400	Y
M7107	M71.07 Abscess of bursa (Ankle and foot)	84480	84400	Y
M7108	M71.08 Abscess of bursa (Other)	84490	84400	Y
M7109	M71.09 Abscess of bursa (Site unspecified)	84500	84400	Y
M711	M71.1 Other infective bursitis	84510	84390	N
M7110	M71.10 Other infective bursitis (Multiple sites)	84520	84510	Y
M7111	M71.11 Other infective bursitis (Shoulder region)	84530	84510	Y
M7112	M71.12 Other infective bursitis (Upper arm)	84540	84510	Y
M7113	M71.13 Other infective bursitis (Forearm)	84550	84510	Y
M7114	M71.14 Other infective bursitis (Hand)	84560	84510	Y
M7115	M71.15 Other infective bursitis (Pelvic region and thigh)	84570	84510	Y
